geo_id,population,week_start,week_end,case_count,hosp_count,death_count,total_hosp_incidental,pcr_test_count,pcr_test_pos_count,pcr_test_pos_percent
Issaquah,38704.671,4/25/2021,5/1/2021,35,1,0,1,790,31,3.924050633
Issaquah,38704.671,5/2/2021,5/8/2021,24,0,0,0,776,18,2.319587629
Issaquah,38704.671,5/9/2021,5/15/2021,26,0,0,0,747,22,2.945113788
Issaquah,38704.671,5/16/2021,5/22/2021,14,0,0,0,524,12,2.290076336
Issaquah,38704.671,5/23/2021,5/29/2021,8,0,0,0,603,8,1.326699834
Issaquah,38704.671,5/30/2021,6/5/2021,1,0,0,0,569,1,0.175746924
Issaquah,38704.671,6/6/2021,6/12/2021,1,0,0,0,661,1,0.15128593
Issaquah,38704.671,6/13/2021,6/19/2021,4,0,0,0,685,4,0.583941606
Issaquah,38704.671,6/20/2021,6/26/2021,6,1,0,0,649,5,0.770416025
Issaquah,38704.671,6/27/2021,7/3/2021,9,0,0,0,656,5,0.762195122
Issaquah,38704.671,7/4/2021,7/10/2021,6,0,0,0,554,6,1.083032491
Issaquah,38704.671,7/11/2021,7/17/2021,14,0,1,0,397,11,2.770780856
Issaquah,38704.671,7/18/2021,7/24/2021,25,0,0,0,781,18,2.304737516
Issaquah,38704.671,7/25/2021,7/31/2021,30,2,0,0,879,22,2.502844141
Issaquah,38704.671,8/1/2021,8/7/2021,51,1,1,0,1086,40,3.683241252
Issaquah,38704.671,8/8/2021,8/14/2021,46,0,0,0,1201,39,3.247293922
Issaquah,38704.671,8/15/2021,8/21/2021,42,2,1,0,1269,32,2.521670607
Issaquah,38704.671,8/22/2021,8/28/2021,36,0,1,0,1250,31,2.48
Issaquah,38704.671,8/29/2021,9/4/2021,49,1,0,0,1403,42,2.993585175
Issaquah,38704.671,9/5/2021,9/11/2021,52,1,0,1,1357,43,3.168754606
Issaquah,38704.671,9/12/2021,9/18/2021,49,0,0,0,1607,43,2.675793404
Issaquah,38704.671,9/19/2021,9/25/2021,39,1,1,0,1676,34,2.028639618
Issaquah,38704.671,9/26/2021,10/2/2021,29,0,0,0,1442,25,1.73370319
Issaquah,38704.671,10/3/2021,10/9/2021,38,0,0,1,1498,36,2.403204272
Issaquah,38704.671,10/10/2021,10/16/2021,48,3,0,0,1456,42,2.884615385
Issaquah,38704.671,10/17/2021,10/23/2021,41,2,1,0,1272,37,2.908805031
Issaquah,38704.671,10/24/2021,10/30/2021,23,3,1,0,1162,21,1.807228916
Issaquah,38704.671,10/31/2021,11/6/2021,21,0,0,0,1272,20,1.572327044
Issaquah,38704.671,11/7/2021,11/13/2021,25,2,0,0,1199,25,2.085070892
Issaquah,38704.671,11/14/2021,11/20/2021,27,0,1,0,1341,27,2.013422819
Issaquah,38704.671,11/21/2021,11/27/2021,26,1,0,0,1299,19,1.462663587
Issaquah,38704.671,11/28/2021,12/4/2021,21,0,2,0,1341,19,1.416853095
Issaquah,38704.671,12/5/2021,12/11/2021,23,0,0,0,1400,23,1.642857143
Issaquah,38704.671,12/12/2021,12/18/2021,54,2,1,2,1800,49,2.722222222
Issaquah,38704.671,12/19/2021,12/25/2021,197,2,0,1,2093,187,8.934543717
Issaquah,38704.671,12/26/2021,1/1/2022,275,2,0,1,1200,252,21
Issaquah,38704.671,1/2/2022,1/8/2022,555,1,2,1,2022,498,24.62908012
Issaquah,38704.671,1/9/2022,1/15/2022,495,4,2,2,1827,441,24.13793103
Issaquah,38704.671,1/16/2022,1/22/2022,382,4,0,0,1561,339,21.71684817
Issaquah,38704.671,1/23/2022,1/29/2022,189,3,2,2,1250,170,13.6
Issaquah,38704.671,1/30/2022,2/5/2022,126,3,0,3,1159,112,9.66350302
Issaquah,38704.671,2/6/2022,2/12/2022,79,1,1,0,1087,76,6.991720331
Issaquah,38704.671,2/13/2022,2/19/2022,61,2,3,1,959,57,5.943691345
Issaquah,38704.671,2/20/2022,2/26/2022,46,3,2,0,620,36,5.806451613
Issaquah,38704.671,2/27/2022,3/5/2022,24,0,1,0,601,23,3.826955075
Issaquah,38704.671,3/6/2022,3/12/2022,18,0,0,1,569,18,3.16344464
Issaquah,38704.671,3/13/2022,3/19/2022,8,1,2,0,578,8,1.384083045
Issaquah,38704.671,3/20/2022,3/26/2022,22,0,0,2,634,22,3.470031546
Issaquah,38704.671,3/27/2022,4/2/2022,39,0,0,0,584,35,5.993150685
Issaquah,38704.671,4/3/2022,4/9/2022,53,0,0,0,634,51,8.044164038
Issaquah,38704.671,4/10/2022,4/16/2022,54,1,0,1,544,54,9.926470588
Issaquah,38704.671,4/17/2022,4/23/2022,83,1,0,0,714,79,11.06442577
Issaquah,38704.671,4/24/2022,4/30/2022,115,3,1,0,727,95,13.06740028
Issaquah,38704.671,5/1/2022,5/7/2022,125,2,3,0,693,114,16.45021645
Issaquah,38704.671,5/8/2022,5/14/2022,152,2,2,1,836,145,17.34449761
Issaquah,38704.671,5/15/2022,5/21/2022,152,2,0,0,823,137,16.64641555
Issaquah,38704.671,5/22/2022,5/28/2022,129,2,0,2,757,123,16.24834875
Issaquah,38704.671,5/29/2022,6/4/2022,123,1,0,1,586,120,20.4778157
Issaquah,38704.671,6/5/2022,6/11/2022,110,0,0,2,543,102,18.78453039
Issaquah,38704.671,6/12/2022,6/18/2022,119,1,0,2,609,118,19.37602627
Issaquah,38704.671,6/19/2022,6/25/2022,117,1,1,2,620,113,18.22580645
Issaquah,38704.671,6/26/2022,7/2/2022,128,1,0,2,585,122,20.85470085
Issaquah,38704.671,7/3/2022,7/9/2022,100,3,0,2,491,97,19.75560081
Issaquah,38704.671,7/10/2022,7/16/2022,106,1,0,2,587,105,17.88756388
Issaquah,38704.671,7/17/2022,7/23/2022,86,1,0,0,503,83,16.50099404
Issaquah,38704.671,7/24/2022,7/30/2022,79,3,1,3,428,75,17.52336449
Issaquah,38704.671,7/31/2022,8/6/2022,69,1,0,3,421,68,16.152019
Issaquah,38704.671,8/7/2022,8/13/2022,64,0,0,0,381,54,14.17322835
Issaquah,38704.671,8/14/2022,8/20/2022,58,1,0,2,470,55,11.70212766
Issaquah,38704.671,8/21/2022,8/27/2022,41,1,0,0,399,40,10.02506266
Issaquah,38704.671,8/28/2022,9/3/2022,38,2,0,1,317,35,11.04100946
Issaquah,38704.671,9/4/2022,9/10/2022,24,0,1,0,279,22,7.885304659
Issaquah,38704.671,9/11/2022,9/17/2022,39,1,0,0,363,38,10.46831956
Issaquah,38704.671,9/18/2022,9/24/2022,33,1,0,0,350,33,9.428571429
Issaquah,38704.671,9/25/2022,10/1/2022,21,2,0,2,332,19,5.722891566
Issaquah,38704.671,10/2/2022,10/8/2022,21,1,0,0,342,21,6.140350877
Issaquah,38704.671,10/9/2022,10/15/2022,17,0,0,0,284,17,5.985915493
Issaquah,38704.671,10/16/2022,10/22/2022,39,3,2,1,255,26,10.19607843
Issaquah,38704.671,10/23/2022,10/29/2022,25,2,1,2,296,24,8.108108108
Issaquah,38704.671,10/30/2022,11/5/2022,17,1,0,1,279,16,5.734767025
Issaquah,38704.671,11/6/2022,11/12/2022,21,2,0,2,257,16,6.225680934
Issaquah,38704.671,11/13/2022,11/19/2022,22,2,0,0,243,22,9.053497942
Issaquah,38704.671,11/20/2022,11/26/2022,15,0,0,1,275,15,5.454545455
Issaquah,38704.671,11/27/2022,12/3/2022,24,0,1,1,259,21,8.108108108
Issaquah,38704.671,12/4/2022,12/10/2022,22,1,0,3,245,22,8.979591837
Issaquah,38704.671,12/11/2022,12/17/2022,42,2,0,1,286,42,14.68531469
Issaquah,38704.671,12/18/2022,12/24/2022,27,0,0,0,207,20,9.661835749
Issaquah,38704.671,12/25/2022,12/31/2022,17,1,1,1,229,14,6.113537118
Issaquah,38704.671,1/1/2023,1/7/2023,31,2,0,0,266,30,11.27819549
Issaquah,38704.671,1/8/2023,1/14/2023,20,0,1,1,234,19,8.11965812
Issaquah,38704.671,1/15/2023,1/21/2023,20,1,0,2,177,15,8.474576271
Issaquah,38704.671,1/22/2023,1/28/2023,21,2,0,0,224,19,8.482142857
Issaquah,38704.671,1/29/2023,2/4/2023,16,0,0,0,213,14,6.572769953
Issaquah,38704.671,2/5/2023,2/11/2023,9,2,0,0,175,8,4.571428571
Issaquah,38704.671,2/12/2023,2/18/2023,15,2,0,1,129,15,11.62790698
Issaquah,38704.671,2/19/2023,2/25/2023,14,3,0,2,184,12,6.52173913
Issaquah,38704.671,2/26/2023,3/4/2023,24,2,0,1,218,24,11.00917431
Issaquah,38704.671,3/5/2023,3/11/2023,43,1,0,2,171,29,16.95906433
Issaquah,38704.671,3/12/2023,3/18/2023,29,4,1,3,189,26,13.75661376
Issaquah,38704.671,3/19/2023,3/25/2023,17,2,1,1,162,17,10.49382716
Issaquah,38704.671,3/26/2023,4/1/2023,10,2,1,0,119,10,8.403361345
Issaquah,38704.671,4/2/2023,4/8/2023,16,2,1,1,131,16,12.21374046
Issaquah,38704.671,4/9/2023,4/15/2023,4,1,0,0,103,3,2.912621359
Issaquah,38704.671,4/16/2023,4/22/2023,11,2,0,0,129,11,8.527131783
Issaquah,38704.671,4/23/2023,4/29/2023,16,2,0,1,117,15,12.82051282
Issaquah,38704.671,4/30/2023,5/6/2023,6,0,0,1,0,0,#NUM!
Issaquah,38704.671,5/7/2023,5/13/2023,2,0,0,0,,,
Issaquah,38704.671,5/14/2023,5/20/2023,0,0,0,0,,,
Issaquah,38704.671,,,0,4,0,0,,,
Kenmore/LFP,38353.931,12/29/2019,1/4/2020,0,0,0,0,0,0,#NUM!
Kenmore/LFP,38353.931,1/5/2020,1/11/2020,0,0,0,0,1,0,0
Kenmore/LFP,38353.931,1/12/2020,1/18/2020,0,0,0,0,0,0,#NUM!
Kenmore/LFP,38353.931,1/19/2020,1/25/2020,0,0,0,0,0,0,#NUM!
Kenmore/LFP,38353.931,1/26/2020,2/1/2020,0,0,0,0,0,0,#NUM!
Kenmore/LFP,38353.931,2/2/2020,2/8/2020,0,0,0,0,0,0,#NUM!
Kenmore/LFP,38353.931,2/9/2020,2/15/2020,0,0,0,0,0,0,#NUM!
Kenmore/LFP,38353.931,2/16/2020,2/22/2020,0,0,0,0,0,0,#NUM!
Kenmore/LFP,38353.931,2/23/2020,2/29/2020,1,2,0,0,1,1,100
Kenmore/LFP,38353.931,3/1/2020,3/7/2020,6,4,1,0,27,6,22.22222222
Kenmore/LFP,38353.931,3/8/2020,3/14/2020,13,1,1,0,144,13,9.027777778
Kenmore/LFP,38353.931,3/15/2020,3/21/2020,19,4,0,0,197,19,9.644670051
Kenmore/LFP,38353.931,3/22/2020,3/28/2020,35,10,1,0,251,35,13.94422311
Kenmore/LFP,38353.931,3/29/2020,4/4/2020,12,4,0,0,214,12,5.607476636
Kenmore/LFP,38353.931,4/5/2020,4/11/2020,8,0,2,0,208,8,3.846153846
Kenmore/LFP,38353.931,4/12/2020,4/18/2020,7,1,0,0,220,7,3.181818182
Kenmore/LFP,38353.931,4/19/2020,4/25/2020,6,1,1,0,194,6,3.092783505
Kenmore/LFP,38353.931,4/26/2020,5/2/2020,0,0,1,0,211,0,0
Kenmore/LFP,38353.931,5/3/2020,5/9/2020,1,0,0,0,223,1,0.448430493
Kenmore/LFP,38353.931,5/10/2020,5/16/2020,2,1,0,0,225,2,0.888888889
Kenmore/LFP,38353.931,5/17/2020,5/23/2020,2,0,0,0,253,2,0.790513834
Kenmore/LFP,38353.931,5/24/2020,5/30/2020,2,0,0,0,229,2,0.873362445
Kenmore/LFP,38353.931,5/31/2020,6/6/2020,3,1,0,0,275,3,1.090909091
Kenmore/LFP,38353.931,6/7/2020,6/13/2020,0,0,0,0,354,0,0
Kenmore/LFP,38353.931,6/14/2020,6/20/2020,2,1,0,0,456,2,0.438596491
Kenmore/LFP,38353.931,6/21/2020,6/27/2020,10,0,0,0,464,10,2.155172414
Kenmore/LFP,38353.931,6/28/2020,7/4/2020,14,0,0,0,622,14,2.250803859
Kenmore/LFP,38353.931,7/5/2020,7/11/2020,10,0,0,1,629,10,1.589825119
Kenmore/LFP,38353.931,7/12/2020,7/18/2020,10,0,1,0,646,10,1.547987616
Kenmore/LFP,38353.931,7/19/2020,7/25/2020,13,0,0,0,636,13,2.044025157
Kenmore/LFP,38353.931,7/26/2020,8/1/2020,12,0,0,0,669,11,1.644245142
Kenmore/LFP,38353.931,8/2/2020,8/8/2020,8,0,0,0,654,8,1.22324159
Kenmore/LFP,38353.931,8/9/2020,8/15/2020,7,0,0,0,749,7,0.934579439
Kenmore/LFP,38353.931,8/16/2020,8/22/2020,3,1,0,0,617,3,0.486223663
Kenmore/LFP,38353.931,8/23/2020,8/29/2020,4,0,0,1,637,4,0.627943485
Kenmore/LFP,38353.931,8/30/2020,9/5/2020,2,0,0,0,579,2,0.345423143
Kenmore/LFP,38353.931,9/6/2020,9/12/2020,8,0,0,0,602,8,1.328903654
Kenmore/LFP,38353.931,9/13/2020,9/19/2020,6,0,0,0,701,6,0.855920114
Kenmore/LFP,38353.931,9/20/2020,9/26/2020,4,0,0,0,665,4,0.601503759
Kenmore/LFP,38353.931,9/27/2020,10/3/2020,3,1,0,0,827,3,0.362756953
Kenmore/LFP,38353.931,10/4/2020,10/10/2020,10,0,0,0,962,10,1.03950104
Kenmore/LFP,38353.931,10/11/2020,10/17/2020,14,0,0,0,877,14,1.596351197
Kenmore/LFP,38353.931,10/18/2020,10/24/2020,18,2,0,0,998,18,1.803607214
Kenmore/LFP,38353.931,10/25/2020,10/31/2020,18,3,0,0,977,18,1.842374616
Kenmore/LFP,38353.931,11/1/2020,11/7/2020,30,1,0,0,1031,29,2.812803104
Kenmore/LFP,38353.931,11/8/2020,11/14/2020,55,3,0,1,1234,55,4.457050243
Kenmore/LFP,38353.931,11/15/2020,11/21/2020,43,4,1,0,1503,42,2.794411178
Kenmore/LFP,38353.931,11/22/2020,11/28/2020,36,1,0,1,1163,36,3.09544282
Kenmore/LFP,38353.931,11/29/2020,12/5/2020,60,3,1,0,1207,60,4.971002486
Kenmore/LFP,38353.931,12/6/2020,12/12/2020,47,7,1,1,1182,47,3.976311337
Kenmore/LFP,38353.931,12/13/2020,12/19/2020,45,2,1,0,1438,44,3.059805285
Kenmore/LFP,38353.931,12/20/2020,12/26/2020,21,1,2,0,1121,21,1.873327386
Kenmore/LFP,38353.931,12/27/2020,1/2/2021,56,1,0,1,1171,56,4.782237404
Kenmore/LFP,38353.931,1/3/2021,1/9/2021,46,4,0,1,1231,44,3.574329813
Kenmore/LFP,38353.931,1/10/2021,1/16/2021,28,0,0,1,1062,28,2.63653484
Kenmore/LFP,38353.931,1/17/2021,1/23/2021,26,0,2,0,1036,26,2.50965251
Kenmore/LFP,38353.931,1/24/2021,1/30/2021,16,1,0,0,968,15,1.549586777
Kenmore/LFP,38353.931,1/31/2021,2/6/2021,22,0,0,0,991,20,2.018163471
Kenmore/LFP,38353.931,2/7/2021,2/13/2021,9,0,0,0,860,8,0.930232558
Kenmore/LFP,38353.931,2/14/2021,2/20/2021,8,0,0,0,723,6,0.829875519
Kenmore/LFP,38353.931,2/21/2021,2/27/2021,16,0,0,2,885,15,1.694915254
Kenmore/LFP,38353.931,2/28/2021,3/6/2021,15,1,0,0,839,14,1.668653159
Kenmore/LFP,38353.931,3/7/2021,3/13/2021,17,0,0,0,805,15,1.863354037
Kenmore/LFP,38353.931,3/14/2021,3/20/2021,10,0,0,0,797,8,1.003764115
Kenmore/LFP,38353.931,3/21/2021,3/27/2021,20,0,0,0,756,15,1.984126984
Kenmore/LFP,38353.931,3/28/2021,4/3/2021,23,0,0,0,818,17,2.078239609
Kenmore/LFP,38353.931,4/4/2021,4/10/2021,32,1,0,0,985,21,2.131979695
Kenmore/LFP,38353.931,4/11/2021,4/17/2021,39,1,0,0,982,35,3.564154786
Kenmore/LFP,38353.931,4/18/2021,4/24/2021,33,0,0,0,861,27,3.135888502
Kenmore/LFP,38353.931,4/25/2021,5/1/2021,26,2,0,0,920,25,2.717391304
Kenmore/LFP,38353.931,5/2/2021,5/8/2021,13,2,0,0,808,8,0.99009901
Kenmore/LFP,38353.931,5/9/2021,5/15/2021,10,1,0,0,709,9,1.269393512
Kenmore/LFP,38353.931,5/16/2021,5/22/2021,20,0,1,0,618,19,3.074433657
Kenmore/LFP,38353.931,5/23/2021,5/29/2021,14,0,0,1,621,12,1.93236715
Kenmore/LFP,38353.931,5/30/2021,6/5/2021,6,0,0,0,550,5,0.909090909
Kenmore/LFP,38353.931,6/6/2021,6/12/2021,4,0,1,0,596,3,0.503355705
Kenmore/LFP,38353.931,6/13/2021,6/19/2021,4,0,0,0,710,4,0.563380282
Kenmore/LFP,38353.931,6/20/2021,6/26/2021,3,1,0,1,588,3,0.510204082
Kenmore/LFP,38353.931,6/27/2021,7/3/2021,12,0,0,0,632,12,1.898734177
Kenmore/LFP,38353.931,7/4/2021,7/10/2021,7,0,2,1,564,5,0.886524823
Kenmore/LFP,38353.931,7/11/2021,7/17/2021,13,0,0,0,342,10,2.923976608
Kenmore/LFP,38353.931,7/18/2021,7/24/2021,20,2,0,0,727,16,2.200825309
Kenmore/LFP,38353.931,7/25/2021,7/31/2021,16,0,0,0,826,15,1.81598063
Kenmore/LFP,38353.931,8/1/2021,8/7/2021,38,0,0,1,1025,32,3.12195122
Kenmore/LFP,38353.931,8/8/2021,8/14/2021,31,3,1,0,1130,31,2.743362832
Kenmore/LFP,38353.931,8/15/2021,8/21/2021,45,1,1,0,1137,39,3.430079156
Kenmore/LFP,38353.931,8/22/2021,8/28/2021,57,3,0,1,1259,45,3.57426529
Kenmore/LFP,38353.931,8/29/2021,9/4/2021,51,3,1,0,1167,47,4.027420737
Kenmore/LFP,38353.931,9/5/2021,9/11/2021,38,1,0,0,1196,32,2.675585284
Kenmore/LFP,38353.931,9/12/2021,9/18/2021,47,0,0,0,1247,37,2.967121091
Kenmore/LFP,38353.931,9/19/2021,9/25/2021,36,0,0,0,1416,25,1.765536723
Kenmore/LFP,38353.931,9/26/2021,10/2/2021,35,1,0,0,1385,32,2.310469314
Kenmore/LFP,38353.931,10/3/2021,10/9/2021,43,1,1,0,1364,35,2.565982405
Kenmore/LFP,38353.931,10/10/2021,10/16/2021,51,2,0,0,1291,38,2.943454686
Kenmore/LFP,38353.931,10/17/2021,10/23/2021,44,0,1,0,1222,40,3.273322422
Kenmore/LFP,38353.931,10/24/2021,10/30/2021,29,3,0,0,1206,23,1.907131012
Kenmore/LFP,38353.931,10/31/2021,11/6/2021,33,0,0,0,1242,29,2.334943639
Kenmore/LFP,38353.931,11/7/2021,11/13/2021,33,1,0,0,1084,22,2.029520295
Kenmore/LFP,38353.931,11/14/2021,11/20/2021,26,0,0,0,1164,24,2.06185567
Kenmore/LFP,38353.931,11/21/2021,11/27/2021,20,0,0,0,1134,20,1.76366843
Kenmore/LFP,38353.931,11/28/2021,12/4/2021,34,1,1,0,1285,30,2.33463035
Kenmore/LFP,38353.931,12/5/2021,12/11/2021,36,1,0,0,1311,28,2.135774218
Kenmore/LFP,38353.931,12/12/2021,12/18/2021,67,0,0,0,1853,65,3.507825148
Kenmore/LFP,38353.931,12/19/2021,12/25/2021,177,0,0,1,1950,168,8.615384615
Kenmore/LFP,38353.931,12/26/2021,1/1/2022,313,0,0,0,1338,253,18.90881913
Kenmore/LFP,38353.931,1/2/2022,1/8/2022,656,3,0,1,2573,592,23.00816168
Kenmore/LFP,38353.931,1/9/2022,1/15/2022,528,4,0,1,2399,484,20.17507295
Kenmore/LFP,38353.931,1/16/2022,1/22/2022,450,6,0,0,1897,409,21.56035846
Kenmore/LFP,38353.931,1/23/2022,1/29/2022,295,3,0,1,1543,256,16.59105638
Kenmore/LFP,38353.931,1/30/2022,2/5/2022,162,2,1,3,1179,150,12.72264631
Kenmore/LFP,38353.931,2/6/2022,2/12/2022,113,3,0,2,987,101,10.23302938
Kenmore/LFP,38353.931,2/13/2022,2/19/2022,66,2,0,1,956,61,6.380753138
Kenmore/LFP,38353.931,2/20/2022,2/26/2022,30,2,1,1,632,28,4.430379747
Kenmore/LFP,38353.931,2/27/2022,3/5/2022,28,2,0,2,674,27,4.005934718
Kenmore/LFP,38353.931,3/6/2022,3/12/2022,20,0,0,0,628,19,3.025477707
Kenmore/LFP,38353.931,3/13/2022,3/19/2022,21,0,1,1,585,20,3.418803419
Kenmore/LFP,38353.931,3/20/2022,3/26/2022,38,0,1,1,630,35,5.555555556
Kenmore/LFP,38353.931,3/27/2022,4/2/2022,46,0,0,1,618,42,6.796116505
Kenmore/LFP,38353.931,4/3/2022,4/9/2022,48,1,0,0,537,45,8.379888268
Kenmore/LFP,38353.931,4/10/2022,4/16/2022,43,1,0,0,583,40,6.861063465
Kenmore/LFP,38353.931,4/17/2022,4/23/2022,96,0,0,1,778,89,11.43958869
Kenmore/LFP,38353.931,4/24/2022,4/30/2022,90,0,0,1,752,83,11.03723404
Kenmore/LFP,38353.931,5/1/2022,5/7/2022,123,3,0,1,888,109,12.27477477
Kenmore/LFP,38353.931,5/8/2022,5/14/2022,132,3,0,1,976,122,12.5
Kenmore/LFP,38353.931,5/15/2022,5/21/2022,143,5,0,3,878,135,15.37585421
Kenmore/LFP,38353.931,5/22/2022,5/28/2022,121,0,0,1,876,110,12.55707763
Kenmore/LFP,38353.931,5/29/2022,6/4/2022,129,1,0,0,755,118,15.62913907
Kenmore/LFP,38353.931,6/5/2022,6/11/2022,97,3,0,0,757,89,11.75693527
Kenmore/LFP,38353.931,6/12/2022,6/18/2022,102,2,0,2,665,97,14.58646617
Kenmore/LFP,38353.931,6/19/2022,6/25/2022,101,2,1,1,629,96,15.26232114
Kenmore/LFP,38353.931,6/26/2022,7/2/2022,104,2,1,0,594,100,16.83501684
Kenmore/LFP,38353.931,7/3/2022,7/9/2022,90,3,1,2,515,86,16.69902913
Kenmore/LFP,38353.931,7/10/2022,7/16/2022,86,3,0,1,589,84,14.2614601
Kenmore/LFP,38353.931,7/17/2022,7/23/2022,67,0,0,1,500,66,13.2
Kenmore/LFP,38353.931,7/24/2022,7/30/2022,66,0,0,1,486,61,12.55144033
Kenmore/LFP,38353.931,7/31/2022,8/6/2022,53,1,0,0,463,48,10.36717063
Kenmore/LFP,38353.931,8/7/2022,8/13/2022,44,3,0,2,409,42,10.26894866
Kenmore/LFP,38353.931,8/14/2022,8/20/2022,33,1,1,1,375,32,8.533333333
Kenmore/LFP,38353.931,8/21/2022,8/27/2022,52,3,1,2,370,50,13.51351351
Kenmore/LFP,38353.931,8/28/2022,9/3/2022,48,3,0,1,347,45,12.96829971
Kenmore/LFP,38353.931,9/4/2022,9/10/2022,37,3,0,0,368,37,10.05434783
Kenmore/LFP,38353.931,9/11/2022,9/17/2022,38,3,0,2,360,38,10.55555556
Kenmore/LFP,38353.931,9/18/2022,9/24/2022,37,1,0,0,384,35,9.114583333
Kenmore/LFP,38353.931,9/25/2022,10/1/2022,32,0,0,2,333,31,9.309309309
Kenmore/LFP,38353.931,10/2/2022,10/8/2022,22,2,0,1,271,22,8.118081181
Kenmore/LFP,38353.931,10/9/2022,10/15/2022,32,1,0,1,339,31,9.144542773
Kenmore/LFP,38353.931,10/16/2022,10/22/2022,21,1,1,0,293,21,7.167235495
Kenmore/LFP,38353.931,10/23/2022,10/29/2022,20,1,0,1,299,20,6.688963211
Kenmore/LFP,38353.931,10/30/2022,11/5/2022,15,0,0,0,325,15,4.615384615
Kenmore/LFP,38353.931,11/6/2022,11/12/2022,28,2,1,0,301,28,9.302325581
Kenmore/LFP,38353.931,11/13/2022,11/19/2022,21,1,0,0,309,20,6.472491909
Kenmore/LFP,38353.931,11/20/2022,11/26/2022,31,0,0,0,296,28,9.459459459
Kenmore/LFP,38353.931,11/27/2022,12/3/2022,23,6,1,0,326,22,6.748466258
Kenmore/LFP,38353.931,12/4/2022,12/10/2022,23,0,0,0,298,23,7.718120805
Kenmore/LFP,38353.931,12/11/2022,12/17/2022,20,0,0,0,277,19,6.859205776
Kenmore/LFP,38353.931,12/18/2022,12/24/2022,19,1,0,1,234,19,8.11965812
Kenmore/LFP,38353.931,12/25/2022,12/31/2022,19,1,0,2,234,19,8.11965812
Kenmore/LFP,38353.931,1/1/2023,1/7/2023,33,1,0,2,259,31,11.96911197
Kenmore/LFP,38353.931,1/8/2023,1/14/2023,16,2,0,2,245,16,6.530612245
Kenmore/LFP,38353.931,1/15/2023,1/21/2023,15,1,0,1,250,15,6
Kenmore/LFP,38353.931,1/22/2023,1/28/2023,16,0,0,1,247,16,6.477732794
Kenmore/LFP,38353.931,1/29/2023,2/4/2023,17,2,0,0,246,17,6.910569106
Kenmore/LFP,38353.931,2/5/2023,2/11/2023,15,1,0,1,248,15,6.048387097
Kenmore/LFP,38353.931,2/12/2023,2/18/2023,18,2,0,1,228,18,7.894736842
Kenmore/LFP,38353.931,2/19/2023,2/25/2023,8,0,0,0,193,7,3.626943005
Kenmore/LFP,38353.931,2/26/2023,3/4/2023,24,1,0,2,202,23,11.38613861
Kenmore/LFP,38353.931,3/5/2023,3/11/2023,8,1,0,0,196,7,3.571428571
Kenmore/LFP,38353.931,3/12/2023,3/18/2023,14,0,1,0,209,12,5.741626794
Kenmore/LFP,38353.931,3/19/2023,3/25/2023,21,0,0,4,251,20,7.96812749
Kenmore/LFP,38353.931,3/26/2023,4/1/2023,14,2,0,1,200,13,6.5
Kenmore/LFP,38353.931,4/2/2023,4/8/2023,7,0,0,0,180,7,3.888888889
Kenmore/LFP,38353.931,4/9/2023,4/15/2023,7,0,0,0,181,6,3.314917127
Kenmore/LFP,38353.931,4/16/2023,4/22/2023,10,1,0,2,168,10,5.952380952
Kenmore/LFP,38353.931,4/23/2023,4/29/2023,2,1,0,0,116,2,1.724137931
Kenmore/LFP,38353.931,4/30/2023,5/6/2023,5,0,0,0,1,0,0
Kenmore/LFP,38353.931,5/7/2023,5/13/2023,2,0,0,0,,,
Kenmore/LFP,38353.931,5/14/2023,5/20/2023,5,0,0,0,,,
Kenmore/LFP,38353.931,,,0,4,0,0,,,
Kent-East,38176.58,12/29/2019,1/4/2020,0,0,0,0,0,0,#NUM!
Kent-East,38176.58,1/5/2020,1/11/2020,0,0,0,0,0,0,#NUM!
Kent-East,38176.58,1/12/2020,1/18/2020,0,0,0,0,0,0,#NUM!
Kent-East,38176.58,1/19/2020,1/25/2020,0,0,0,0,0,0,#NUM!
Kent-East,38176.58,1/26/2020,2/1/2020,0,0,0,0,2,0,0
Kent-East,38176.58,2/2/2020,2/8/2020,0,0,0,0,0,0,#NUM!
Kent-East,38176.58,2/9/2020,2/15/2020,0,0,0,0,0,0,#NUM!
Kent-East,38176.58,2/16/2020,2/22/2020,0,0,0,0,0,0,#NUM!
Kent-East,38176.58,2/23/2020,2/29/2020,0,0,0,0,0,0,#NUM!
Kent-East,38176.58,3/1/2020,3/7/2020,0,0,0,0,16,0,0
Kent-East,38176.58,3/8/2020,3/14/2020,2,2,0,0,55,2,3.636363636
Kent-East,38176.58,3/15/2020,3/21/2020,7,2,0,0,130,7,5.384615385
Kent-East,38176.58,3/22/2020,3/28/2020,24,4,0,0,140,24,17.14285714
Kent-East,38176.58,3/29/2020,4/4/2020,30,5,1,0,168,30,17.85714286
Kent-East,38176.58,4/5/2020,4/11/2020,21,6,1,0,171,21,12.28070175
Kent-East,38176.58,4/12/2020,4/18/2020,21,9,0,0,210,21,10
Kent-East,38176.58,4/19/2020,4/25/2020,42,5,5,0,263,42,15.96958175
Kent-East,38176.58,4/26/2020,5/2/2020,18,2,1,0,236,18,7.627118644
Kent-East,38176.58,5/3/2020,5/9/2020,9,0,1,0,219,9,4.109589041
Kent-East,38176.58,5/10/2020,5/16/2020,8,1,2,1,242,8,3.305785124
Kent-East,38176.58,5/17/2020,5/23/2020,13,1,1,1,251,13,5.179282869
